frame_id,object_id,class_name,confidence,x1,y1,x2,y2,width,height
232,22,person,0.312,279,124,336,291,57,167
232,23,person,0.310,607,565,672,773,64,207
232,24,person,0.307,1787,437,1881,671,94,233
232,25,motorcycle,0.304,1252,158,1442,263,189,104
234,1,car,0.852,1194,315,1460,569,265,254
234,2,person,0.797,331,543,418,776,86,232
234,3,person,0.789,1722,455,1796,667,73,212
234,4,person,0.761,444,291,521,496,77,204
234,5,person,0.749,444,566,519,793,74,227
234,6,person,0.744,977,905,1063,1078,85,172
234,7,person,0.725,1102,448,1169,650,66,201
234,8,person,0.723,848,497,918,716,69,219
234,9,person,0.701,910,513,988,715,78,201
234,10,person,0.696,1772,97,1833,260,60,163
234,11,person,0.642,1614,661,1672,877,58,215
234,12,person,0.622,549,990,639,1080,89,89
234,13,person,0.590,1013,49,1064,210,50,161
234,14,person,0.583,1634,23,1703,185,68,161
234,15,person,0.528,790,151,853,322,62,170
234,16,motorcycle,0.521,1486,560,1731,736,244,176
234,17,person,0.482,958,30,1012,202,54,172
234,18,person,0.365,1787,431,1852,662,64,230
234,19,motorcycle,0.362,1251,157,1442,262,190,104
234,20,person,0.357,349,102,414,282,65,179
234,21,person,0.305,1294,3,1374,182,80,179
234,22,person,0.303,459,78,515,259,56,181
236,1,car,0.859,1194,315,1460,570,265,255
236,2,person,0.831,329,543,416,782,86,238
236,3,person,0.801,1720,455,1794,665,73,209
236,4,person,0.770,851,499,918,717,67,217
236,5,person,0.765,439,288,523,496,83,207
236,6,person,0.765,441,565,516,799,75,233
236,7,person,0.748,979,906,1062,1078,82,172
236,8,person,0.719,1774,98,1835,262,61,163
236,9,person,0.704,910,515,989,723,79,208
236,10,person,0.698,1106,455,1178,653,72,198
236,11,person,0.636,554,996,645,1080,90,83
236,12,person,0.614,1617,663,1668,874,50,210
236,13,person,0.581,1634,30,1697,189,63,159
236,14,person,0.577,1013,48,1064,210,51,161
236,15,person,0.538,790,148,853,322,62,174
236,16,person,0.531,952,29,1012,202,60,173
236,17,motorcycle,0.513,1488,566,1729,736,240,169
236,18,person,0.345,350,101,414,282,64,180
236,19,person,0.344,273,125,335,288,62,162
236,20,person,0.334,428,83,469,251,41,167
236,21,person,0.324,832,0,875,114,43,113
236,22,motorcycle,0.323,1252,158,1442,262,189,104
236,23,person,0.310,1785,437,1852,645,66,207
236,24,person,0.302,197,296,258,467,60,171
238,1,person,0.897,326,549,416,789,90,240
238,2,car,0.852,1195,315,1460,571,265,256
238,3,person,0.799,1720,456,1794,665,74,208
238,4,person,0.786,436,568,513,801,77,233
238,5,person,0.762,438,288,524,496,85,207
238,6,person,0.722,850,502,919,723,69,221
238,7,person,0.722,981,904,1064,1077,82,172
238,8,person,0.720,1109,461,1191,658,81,197
238,9,person,0.698,1774,97,1833,264,59,166
238,10,person,0.666,914,517,990,727,76,209
238,11,person,0.626,1635,28,1699,194,64,166
238,12,person,0.615,953,29,1011,202,57,172
238,13,person,0.583,1011,46,1064,206,52,159
238,14,person,0.583,1617,660,1668,877,50,216
238,15,person,0.578,561,1006,648,1080,86,73
238,16,person,0.534,791,148,853,322,62,173
238,17,motorcycle,0.523,1487,571,1727,736,240,165
238,18,person,0.427,348,100,413,282,64,182
238,19,motorcycle,0.425,1251,156,1442,264,190,107
238,20,person,0.373,272,128,336,290,63,161
238,21,person,0.371,427,86,470,256,42,169
238,22,person,0.347,455,78,522,257,66,178
238,23,person,0.315,1784,437,1845,603,61,165
238,24,person,0.307,1294,3,1375,181,80,178
240,1,person,0.892,323,552,416,786,93,233
240,2,car,0.855,1194,316,1460,569,265,252
240,3,person,0.807,433,570,514,800,81,229
240,4,person,0.781,1721,457,1792,665,71,208
240,5,person,0.762,437,287,524,496,86,208
240,6,person,0.757,980,905,1065,1077,85,172
240,7,person,0.736,850,504,923,727,73,223
240,8,person,0.700,1773,93,1834,267,61,173
240,9,person,0.677,1111,465,1196,662,85,196
240,10,person,0.637,919,523,990,727,71,203
240,11,person,0.629,1634,28,1701,194,66,166
240,12,person,0.622,953,29,1011,199,57,170
240,13,person,0.575,1013,46,1064,203,50,157
240,14,person,0.565,565,1011,652,1080,87,68
240,15,person,0.565,791,148,853,322,62,173
240,16,person,0.543,1619,653,1667,876,48,222
240,17,motorcycle,0.477,1485,559,1729,737,243,178
240,18,motorcycle,0.447,1251,155,1442,264,191,108
240,19,person,0.425,462,74,528,258,65,183
240,20,person,0.399,427,87,470,254,43,166
240,21,person,0.381,349,104,411,281,62,176
240,22,person,0.361,272,126,335,289,63,162
242,1,person,0.869,320,556,415,794,94,238
242,2,car,0.843,1194,316,1460,569,265,252
242,3,person,0.817,430,574,512,803,82,229
242,4,person,0.803,850,508,923,729,72,220
242,5,person,0.781,439,281,521,496,81,215
242,6,person,0.774,1720,457,1792,665,72,208
242,7,person,0.755,977,905,1065,1078,88,172
242,8,person,0.674,922,525,994,732,71,206
242,9,person,0.655,1770,78,1833,272,62,194
242,10,person,0.623,1634,26,1704,193,69,166
242,11,person,0.621,956,28,1011,196,55,168
242,12,person,0.617,1119,469,1200,666,81,196
242,13,person,0.562,1013,45,1064,200,51,155
242,14,person,0.550,791,148,853,321,62,173
242,15,person,0.531,1619,652,1668,876,49,223
242,16,motorcycle,0.522,1485,560,1730,737,245,177
242,17,person,0.447,456,76,529,257,73,181
242,18,person,0.447,567,1016,656,1080,89,63
242,19,person,0.421,427,86,470,257,43,170
242,20,person,0.397,347,101,410,281,62,179
242,21,person,0.377,272,126,335,289,62,163
242,22,motorcycle,0.357,1250,155,1443,265,192,110
242,23,potted plant,0.325,1504,260,1605,356,101,95
244,1,person,0.844,319,558,413,799,94,241
244,2,car,0.837,1193,316,1460,570,266,253
244,3,person,0.813,448,279,521,491,72,212
244,4,person,0.799,430,581,509,813,79,232
244,5,person,0.791,850,513,924,731,73,217
244,6,person,0.768,1722,457,1793,668,70,210
244,7,person,0.760,978,906,1065,1078,87,171
244,8,person,0.696,925,525,997,734,71,208
244,9,person,0.677,952,29,1009,199,57,169
244,10,person,0.676,1771,103,1831,274,59,171
244,11,person,0.646,1636,34,1700,196,63,162
244,12,person,0.632,1130,469,1206,668,75,198
244,13,person,0.624,1011,45,1064,201,52,156
244,14,person,0.559,791,148,853,321,61,172
244,15,motorcycle,0.531,1486,560,1732,736,245,175
244,16,person,0.448,1620,649,1669,876,48,226
244,17,person,0.427,427,86,473,255,45,168
244,18,person,0.425,575,1019,664,1080,88,60
244,19,person,0.424,458,75,529,255,71,179
244,20,person,0.351,271,130,335,291,64,160
244,21,motorcycle,0.349,1251,156,1442,263,190,107
244,22,person,0.331,351,109,409,281,58,171
244,23,person,0.300,1295,2,1373,182,78,179
246,1,person,0.839,852,518,925,734,72,216
246,2,car,0.817,1194,316,1460,573,265,256
246,3,person,0.810,313,564,406,808,93,244
246,4,person,0.796,429,586,499,819,70,232
246,5,person,0.769,979,907,1066,1078,87,170
246,6,person,0.763,1723,459,1792,668,69,208
246,7,person,0.762,451,275,521,477,70,202
246,8,person,0.689,928,530,1001,738,72,207
246,9,person,0.687,954,30,1010,197,56,167
246,10,person,0.684,1769,110,1829,273,60,163
246,11,person,0.649,1639,39,1698,201,59,161
246,12,person,0.628,1010,42,1064,201,54,159
246,13,person,0.565,1146,471,1212,666,65,194
246,14,person,0.560,791,149,853,320,61,171
246,15,motorcycle,0.505,1489,564,1732,735,242,171
246,16,person,0.406,427,88,473,257,46,169
246,17,person,0.403,195,285,257,455,61,170
246,18,person,0.367,577,1023,665,1080,87,56
246,19,person,0.351,1620,639,1670,875,49,236
246,20,person,0.346,460,75,534,255,73,179
246,21,person,0.342,274,126,335,289,60,162
246,22,motorcycle,0.314,1254,157,1442,264,188,106
248,1,person,0.843,310,564,402,809,92,245
248,2,person,0.803,428,589,498,825,70,236
248,3,car,0.799,1194,316,1460,574,266,257
248,4,person,0.793,980,909,1065,1078,84,169
248,5,person,0.773,452,271,524,471,72,199
248,6,person,0.771,854,519,925,737,71,218
248,7,person,0.744,1151,470,1225,669,74,198
248,8,person,0.740,1721,456,1795,665,74,209
248,9,person,0.701,1767,109,1828,275,60,165
248,10,person,0.700,929,530,1002,736,73,206
248,11,person,0.678,955,29,1008,195,53,166
248,12,person,0.671,1007,41,1064,202,57,160
248,13,person,0.657,1638,45,1697,201,58,156
248,14,person,0.570,791,149,853,321,61,172
248,15,person,0.437,426,91,473,260,46,169
248,16,motorcycle,0.434,1489,562,1733,737,243,175
248,17,person,0.399,1619,631,1671,874,52,243
248,18,person,0.396,464,72,541,253,77,181
248,19,person,0.392,275,125,336,288,61,163
248,20,person,0.344,1295,2,1375,182,79,179
248,21,motorcycle,0.339,1485,583,1685,739,200,156
248,22,motorcycle,0.319,1251,156,1442,264,190,107
248,23,person,0.303,196,282,257,455,60,172
250,1,person,0.831,309,564,396,807,86,242
250,2,person,0.781,427,591,496,828,68,237
250,3,person,0.775,982,913,1065,1078,83,165
250,4,person,0.769,857,520,928,742,70,221
250,5,car,0.766,1194,315,1460,574,265,259
250,6,person,0.764,453,267,524,470,71,203
250,7,person,0.753,1721,457,1795,665,74,208
250,8,person,0.727,1159,473,1228,670,69,197
250,9,person,0.720,929,532,1003,740,73,208
250,10,person,0.684,1768,107,1828,276,60,169
250,11,person,0.684,1007,38,1063,200,56,161
250,12,person,0.621,951,30,1008,192,57,161
250,13,person,0.589,1641,45,1696,206,55,161
250,14,person,0.546,791,149,852,320,61,171
250,15,person,0.503,464,70,539,254,74,184
250,16,person,0.480,426,93,473,260,47,166
250,17,motorcycle,0.441,1250,154,1442,264,192,110
250,18,person,0.439,1616,626,1676,869,59,242
250,19,motorcycle,0.394,1492,563,1732,735,240,172
250,20,person,0.381,276,126,336,288,60,161
250,21,person,0.364,715,0,763,136,48,136
250,22,person,0.353,1295,2,1374,181,79,178
252,1,person,0.865,304,568,393,811,88,243
252,2,person,0.781,453,266,526,469,72,203
252,3,car,0.774,1194,316,1458,573,264,257
252,4,person,0.764,427,594,492,830,65,235
252,5,person,0.763,983,915,1064,1078,81,163
252,6,person,0.756,1721,457,1794,665,73,208
252,7,person,0.748,856,522,933,746,76,223
252,8,person,0.731,930,536,1005,745,74,209
252,9,person,0.694,1166,480,1241,670,74,189
252,10,person,0.667,949,29,1009,187,59,157
252,11,person,0.644,1640,45,1699,210,58,164
252,12,person,0.642,1006,37,1063,199,57,162
252,13,person,0.617,1769,107,1828,278,58,171
252,14,person,0.592,465,70,539,256,74,185
252,15,person,0.569,791,149,853,321,61,171
252,16,person,0.509,1612,630,1677,864,64,234
252,17,person,0.490,425,93,474,262,49,168
252,18,motorcycle,0.462,1250,154,1442,264,192,110
252,19,motorcycle,0.441,1487,557,1734,735,246,178
252,20,person,0.367,276,125,336,287,60,161
252,21,person,0.349,1294,2,1374,181,80,179
252,22,person,0.344,715,0,763,135,48,135
252,23,person,0.329,826,0,883,121,57,120
254,1,person,0.844,303,575,390,824,86,249
254,2,person,0.781,453,266,526,470,72,204
254,3,person,0.744,425,597,491,830,65,233
254,4,person,0.742,1721,456,1793,665,72,209
254,5,person,0.741,1003,35,1062,193,58,158
254,6,person,0.741,982,916,1062,1079,80,163
254,7,car,0.740,1193,316,1458,573,265,257
254,8,person,0.722,859,524,934,746,75,221
254,9,person,0.708,933,540,1004,753,70,213
254,10,person,0.676,1644,46,1702,211,57,164
254,11,person,0.661,1170,483,1252,685,82,202
254,12,person,0.645,950,28,1005,186,55,157
254,13,person,0.605,1611,626,1679,857,68,230
254,14,person,0.601,791,147,853,321,61,173
254,15,person,0.598,1770,107,1830,282,59,174
254,16,person,0.593,464,69,537,258,73,189
254,17,motorcycle,0.526,1487,556,1734,734,246,178
254,18,person,0.452,716,0,765,138,48,138
254,19,motorcycle,0.441,1248,153,1443,266,194,112
254,20,person,0.423,424,94,471,262,46,167
254,21,person,0.358,279,130,336,288,57,157
254,22,person,0.344,1294,2,1374,183,79,181
254,23,person,0.334,220,139,278,299,57,160
254,24,person,0.331,1771,55,1837,282,66,227
256,1,person,0.849,302,577,387,826,85,248
256,2,person,0.825,453,265,528,466,75,201
256,3,person,0.791,419,597,487,827,68,229
256,4,person,0.777,1003,34,1061,190,58,155
256,5,person,0.750,981,919,1063,1080,82,160
256,6,person,0.749,1183,482,1261,690,78,207
256,7,car,0.738,1192,315,1459,575,266,259
256,8,person,0.735,1721,453,1794,665,73,212
256,9,person,0.731,861,528,939,753,77,224
256,10,person,0.720,1645,46,1708,211,62,165
256,11,person,0.695,935,542,1004,756,69,214
256,12,person,0.663,949,24,1005,184,55,160
256,13,person,0.621,792,148,852,321,60,172
256,14,person,0.618,462,70,537,255,75,185
256,15,person,0.599,1610,628,1681,858,71,230
256,16,person,0.565,840,522,936,736,95,214
256,17,person,0.546,1769,86,1827,285,58,198
256,18,person,0.413,1771,65,1842,288,71,222
256,19,person,0.413,423,94,469,261,45,167
256,20,motorcycle,0.411,1488,554,1733,734,245,180
256,21,person,0.397,717,0,765,140,47,140
256,22,motorcycle,0.362,1250,156,1442,264,192,107
256,23,person,0.361,280,132,337,287,57,154
256,24,person,0.336,1294,2,1374,181,80,178
258,1,person,0.861,299,582,385,830,85,247
258,2,person,0.833,455,262,530,463,75,201
258,3,person,0.789,418,605,487,834,69,229
258,4,car,0.754,1191,316,1458,574,267,258
258,5,person,0.745,1646,45,1714,214,68,169
258,6,person,0.745,861,529,939,769,78,240
258,7,person,0.733,979,921,1061,1078,81,157
258,8,person,0.730,1003,35,1060,191,57,156
258,9,person,0.720,1191,481,1262,691,71,209
258,10,person,0.715,1722,453,1794,666,72,212
258,11,person,0.704,936,545,1004,761,68,215
258,12,person,0.619,950,22,1006,185,56,162
258,13,person,0.607,462,71,536,255,74,184
258,14,person,0.591,791,148,852,320,60,172
258,15,person,0.538,1599,624,1683,859,83,235
258,16,person,0.487,1770,58,1835,290,64,231
258,17,motorcycle,0.484,1246,152,1443,265,196,113
258,18,motorcycle,0.478,1486,555,1733,734,246,179
258,19,person,0.453,700,562,762,797,61,234
258,20,person,0.404,423,95,468,264,45,168
258,21,person,0.391,280,129,340,287,60,158
258,22,person,0.388,1292,2,1374,185,82,183
258,23,person,0.312,219,138,278,298,59,159
260,1,person,0.840,297,585,383,831,86,245
260,2,person,0.819,458,260,530,457,72,197
260,3,person,0.784,1003,35,1060,191,56,156
260,4,car,0.774,1194,316,1459,576,265,259
260,5,person,0.773,412,612,486,846,74,233
260,6,person,0.724,979,925,1057,1080,77,154
260,7,person,0.722,1204,484,1268,689,63,204
260,8,person,0.717,1723,430,1800,664,76,234
260,9,person,0.714,864,534,939,771,75,237
260,10,person,0.695,936,548,1003,761,67,213
260,11,person,0.690,1650,44,1720,223,69,179
260,12,person,0.652,949,24,1006,184,56,159
260,13,person,0.587,791,149,852,319,61,170
260,14,person,0.569,458,69,536,255,77,185
260,15,person,0.512,1770,99,1831,290,61,190
260,16,person,0.502,278,129,340,288,62,158
260,17,motorcycle,0.495,1486,557,1733,734,246,177
260,18,motorcycle,0.483,1248,154,1442,264,193,110
260,19,person,0.476,1599,623,1682,854,82,230
260,20,person,0.423,1770,65,1843,294,73,229
260,21,person,0.380,423,96,467,262,43,165
260,22,person,0.343,1878,70,1919,227,41,156
260,23,person,0.339,701,560,768,804,67,243
260,24,person,0.330,219,138,279,297,60,158
260,25,person,0.326,1293,2,1374,186,81,183
260,26,potted plant,0.311,1503,261,1604,351,101,90
260,27,bicycle,0.306,1253,159,1443,267,189,107
260,28,person,0.304,825,0,884,131,59,131
260,29,person,0.302,352,111,408,282,56,171
262,1,person,0.839,454,255,531,452,76,196
262,2,person,0.811,292,586,381,830,88,243
262,3,car,0.797,1194,315,1459,572,265,256
262,4,person,0.779,405,615,480,850,74,234
262,5,person,0.769,1003,34,1058,190,55,155
262,6,person,0.752,1213,490,1273,689,59,198
262,7,person,0.721,864,540,936,763,72,223
262,8,person,0.715,935,549,1003,762,67,213
262,9,person,0.714,1654,51,1726,226,72,174
262,10,person,0.706,1722,450,1793,666,70,215
262,11,person,0.705,977,925,1060,1080,83,154
262,12,person,0.645,1770,111,1832,291,61,179
262,13,person,0.606,790,149,852,321,62,171
262,14,person,0.575,459,68,536,260,77,191
262,15,person,0.574,1578,634,1677,854,99,220
262,16,person,0.549,950,22,1005,184,55,161
262,17,motorcycle,0.508,1247,153,1443,263,195,110
262,18,motorcycle,0.466,1485,559,1734,735,248,175
262,19,person,0.454,277,129,340,289,62,159
262,20,person,0.378,703,558,785,800,82,241
262,21,bicycle,0.336,1253,158,1442,266,189,107
262,22,person,0.330,1293,2,1374,189,81,186
262,23,person,0.314,424,97,467,262,42,165
262,24,person,0.311,221,138,279,296,58,158
262,25,suitcase,0.310,828,673,884,726,55,52
264,1,person,0.815,1002,34,1058,191,56,157
264,2,car,0.804,1194,316,1459,576,264,260
264,3,person,0.801,288,588,378,832,90,244
264,4,person,0.780,452,249,529,450,77,200
264,5,person,0.755,1722,450,1793,666,70,215
264,6,person,0.754,865,541,938,781,73,239
264,7,person,0.745,1656,59,1727,232,71,173
264,8,person,0.741,405,620,478,853,72,233
264,9,person,0.735,973,925,1062,1080,88,154
264,10,person,0.726,1216,492,1286,695,69,203
264,11,person,0.705,934,552,1005,761,70,209
264,12,person,0.667,949,22,1003,183,54,161
264,13,person,0.613,1769,98,1830,288,61,190
264,14,person,0.609,790,148,853,320,63,172
264,15,person,0.593,461,67,535,261,74,194
264,16,person,0.559,1583,624,1681,855,97,231
264,17,person,0.485,704,556,789,801,84,244
264,18,person,0.456,277,129,339,288,62,159
264,19,motorcycle,0.442,1488,558,1734,735,245,176
264,20,motorcycle,0.414,1249,155,1442,264,193,108
264,21,person,0.402,832,0,881,131,49,131
264,22,person,0.366,424,99,471,263,47,164
264,23,bicycle,0.342,1253,158,1443,266,189,108
264,24,person,0.341,1293,2,1374,183,80,181
264,25,potted plant,0.318,1503,260,1605,362,101,102
264,26,handbag,0.301,1688,85,1728,151,40,66
266,1,person,0.808,286,591,377,835,91,243
266,2,car,0.802,1193,316,1459,581,265,264
266,3,person,0.786,1003,32,1059,191,55,158
266,4,person,0.783,1723,453,1793,665,70,212
266,5,person,0.757,399,623,475,857,76,234
266,6,person,0.754,865,544,937,780,71,236
266,7,person,0.746,449,246,529,445,80,199
266,8,person,0.745,975,927,1063,1079,88,152
266,9,person,0.721,1657,64,1727,234,69,169
266,10,person,0.713,935,559,1010,763,74,204
266,11,person,0.652,949,15,1004,185,54,170
266,12,person,0.605,1222,491,1301,695,79,203
266,13,person,0.589,1767,86,1825,287,57,200
266,14,person,0.586,790,148,852,319,62,171
266,15,person,0.570,1578,621,1674,854,96,232
266,16,person,0.553,712,557,793,801,80,243
266,17,person,0.533,460,65,535,257,75,192
266,18,person,0.493,277,129,339,288,61,159
266,19,motorcycle,0.470,1488,560,1734,736,246,175
266,20,motorcycle,0.440,1251,154,1442,264,190,109
266,21,person,0.402,424,100,471,264,47,164
266,22,person,0.388,1850,79,1900,243,50,164
266,23,person,0.368,833,0,880,132,47,132
266,24,person,0.353,1295,2,1373,183,78,180
266,25,person,0.340,1770,74,1844,287,73,213
266,26,person,0.333,358,112,412,281,54,169
266,27,potted plant,0.331,1503,260,1605,369,101,108
268,1,car,0.819,1193,316,1459,586,266,270
268,2,person,0.802,285,594,378,840,92,246
268,3,person,0.791,1723,453,1794,666,71,212
268,4,person,0.770,1004,32,1059,189,55,156
268,5,person,0.755,935,562,1012,768,76,206
268,6,person,0.752,446,246,530,445,84,198
268,7,person,0.742,394,623,472,853,78,229
268,8,person,0.734,1659,66,1729,236,70,169
268,9,person,0.734,865,543,938,775,73,232
268,10,person,0.728,969,929,1065,1080,95,150
268,11,person,0.688,1226,495,1314,698,88,203
268,12,person,0.664,947,12,1004,183,56,171
268,13,person,0.621,1766,95,1822,288,56,192
268,14,person,0.602,1577,622,1673,853,95,231
268,15,person,0.534,722,558,790,795,68,236
268,16,person,0.524,791,148,852,319,61,170
268,17,motorcycle,0.516,1486,558,1733,736,247,177
268,18,motorcycle,0.481,1248,154,1443,263,194,109
268,19,person,0.476,277,129,338,288,61,159
268,20,person,0.437,1841,84,1892,250,50,165
268,21,person,0.435,457,67,534,258,76,191
268,22,person,0.412,835,0,881,132,45,132
268,23,person,0.393,423,101,473,268,49,166
268,24,person,0.361,1294,2,1374,184,79,181
268,25,potted plant,0.343,1503,260,1605,360,102,100
270,1,car,0.863,1194,317,1459,586,265,268
270,2,person,0.814,1723,452,1794,666,71,213
270,3,person,0.793,286,596,375,840,88,244
270,4,person,0.784,1005,30,1060,187,55,157
270,5,person,0.778,391,624,468,858,77,233
270,6,person,0.764,968,930,1067,1080,99,149
270,7,person,0.758,1661,65,1730,236,69,170
270,8,person,0.753,445,244,531,445,85,201
270,9,person,0.732,941,564,1014,776,73,212
270,10,person,0.696,865,545,940,770,75,225
270,11,person,0.695,948,10,1004,181,56,171
270,12,person,0.640,1763,79,1823,290,59,210
270,13,person,0.606,1584,618,1671,854,87,235
270,14,motorcycle,0.567,1485,554,1729,742,243,187
270,15,person,0.521,733,559,789,805,56,246
270,16,person,0.515,791,147,853,318,61,171
270,17,person,0.511,1230,495,1321,704,90,209
270,18,motorcycle,0.492,1248,152,1443,265,194,112
270,19,person,0.479,277,129,338,288,60,159
270,20,person,0.477,1823,71,1886,250,62,179
270,21,person,0.435,455,66,532,258,76,191
270,22,person,0.428,836,0,882,131,46,131
270,23,person,0.411,424,109,474,266,49,156
270,24,person,0.391,100,376,160,533,59,156
270,25,person,0.386,213,133,282,371,69,237
270,26,person,0.375,1296,2,1373,182,76,179
270,27,potted plant,0.335,1503,260,1606,359,102,99
270,28,person,0.314,1885,433,1919,553,34,120
270,29,person,0.306,351,117,409,281,58,164
272,1,car,0.856,1195,316,1460,585,264,268
272,2,person,0.817,1723,457,1794,666,71,208
272,3,person,0.796,282,602,381,860,99,257
272,4,person,0.771,389,629,467,856,77,227
272,5,person,0.763,1665,66,1729,237,63,170
272,6,person,0.754,969,930,1068,1080,98,149
272,7,person,0.754,445,242,528,445,82,202
272,8,person,0.748,1006,28,1060,181,54,153
272,9,person,0.718,942,571,1016,782,73,210
272,10,person,0.710,736,556,799,797,63,241
272,11,person,0.705,866,550,944,777,77,227
272,12,person,0.657,1759,111,1826,296,67,185
272,13,person,0.642,947,8,1004,175,57,167
272,14,person,0.596,1583,626,1668,852,84,226
272,15,person,0.557,1241,501,1330,712,89,210
272,16,motorcycle,0.556,1486,558,1730,741,244,182
272,17,person,0.521,1817,71,1880,246,62,175
272,18,person,0.516,790,148,852,318,62,170
272,19,person,0.456,209,128,281,369,72,241
272,20,person,0.436,1579,635,1647,853,67,218
272,21,person,0.432,424,108,473,266,49,157
272,22,person,0.430,837,0,884,132,47,132
272,23,person,0.430,277,128,337,288,60,159
272,24,motorcycle,0.383,1251,155,1442,263,191,107
272,25,person,0.321,1722,399,1778,489,55,89
272,26,motorcycle,0.316,1633,552,1732,733,99,180
272,27,potted plant,0.309,1503,260,1605,359,102,98
274,1,car,0.848,1194,316,1459,586,265,269
274,2,person,0.829,1722,458,1794,665,71,206
274,3,person,0.803,972,930,1071,1080,99,149
274,4,person,0.790,281,608,380,863,98,254
274,5,person,0.777,380,632,469,869,88,237
274,6,person,0.753,947,574,1020,783,72,209
274,7,person,0.744,1007,25,1061,181,53,155
274,8,person,0.737,737,563,813,798,75,235
274,9,person,0.735,446,241,525,441,78,199
274,10,person,0.719,1668,69,1727,241,59,171
274,11,person,0.717,944,8,1005,175,60,167
274,12,person,0.717,866,553,947,784,81,230
274,13,person,0.645,1810,66,1871,245,61,178
274,14,person,0.639,1760,112,1819,296,58,183
274,15,person,0.582,1585,629,1667,853,82,223
274,16,person,0.527,792,147,852,318,59,171
274,17,motorcycle,0.523,1486,553,1731,739,245,185
274,18,person,0.474,209,129,281,375,72,246
274,19,motorcycle,0.469,1250,156,1442,263,192,107
274,20,person,0.419,276,128,337,288,60,160
274,21,person,0.406,425,107,474,266,48,158
274,22,person,0.367,839,0,886,133,46,133
274,23,potted plant,0.340,1503,260,1606,366,102,106
274,24,person,0.316,1873,427,1919,596,45,168
274,25,person,0.312,1251,502,1335,711,84,209
274,26,person,0.306,1296,2,1373,180,77,178
274,27,person,0.304,348,124,409,280,61,155
274,28,motorcycle,0.302,1631,550,1733,733,101,183
276,1,car,0.869,1193,316,1459,586,265,269
276,2,person,0.837,1722,458,1794,665,72,206
276,3,person,0.809,281,612,377,870,95,257
276,4,person,0.804,446,237,524,434,78,197
276,5,person,0.790,976,929,1074,1080,97,150
276,6,person,0.783,379,637,464,876,84,238
276,7,person,0.741,743,559,822,803,78,243
276,8,person,0.722,1008,24,1061,182,53,157
276,9,person,0.718,866,554,947,780,80,226
276,10,person,0.702,1668,75,1730,247,62,171
276,11,person,0.698,1273,505,1341,705,68,199
276,12,person,0.693,945,8,1004,174,59,165
276,13,person,0.666,951,576,1023,786,71,210
276,14,person,0.647,1762,130,1815,301,52,170
276,15,person,0.580,1578,638,1666,855,87,216
276,16,motorcycle,0.539,1485,554,1732,738,247,184
276,17,person,0.530,792,147,852,319,59,171
276,18,person,0.527,1801,66,1871,245,70,179
276,19,person,0.447,211,123,286,382,74,259
276,20,person,0.440,840,0,890,135,49,135
276,21,motorcycle,0.420,1251,157,1442,265,191,107
276,22,person,0.389,277,125,338,288,61,163
276,23,person,0.385,428,110,476,265,48,155
276,24,potted plant,0.329,1503,260,1605,360,101,100
278,1,person,0.843,1719,457,1794,665,75,207
278,2,car,0.838,1194,315,1459,583,264,267
278,3,person,0.810,867,560,947,782,80,222
278,4,person,0.802,980,929,1074,1080,94,150
278,5,person,0.796,378,643,457,877,79,233
278,6,person,0.793,280,616,376,870,96,254
278,7,person,0.770,448,231,521,427,73,196
278,8,person,0.749,744,564,830,806,86,242
278,9,person,0.732,1008,24,1062,182,53,157
278,10,person,0.659,943,8,1004,172,61,164
278,11,person,0.639,952,579,1026,789,74,209
278,12,person,0.623,1578,632,1662,854,83,221
278,13,person,0.622,1764,130,1815,300,50,170
278,14,person,0.611,1670,82,1735,249,65,166
278,15,person,0.596,1285,503,1349,673,64,169
278,16,person,0.546,793,147,852,319,59,172
278,17,person,0.479,1801,72,1869,245,68,172
278,18,motorcycle,0.476,1485,558,1730,739,245,180
278,19,person,0.469,843,0,890,135,47,135
278,20,person,0.423,214,115,284,372,70,257
278,21,motorcycle,0.417,1250,155,1442,264,192,108
278,22,person,0.383,276,115,338,290,62,174
278,23,person,0.358,429,111,477,267,48,155
278,24,person,0.339,1712,392,1769,484,57,91
278,25,potted plant,0.313,1503,260,1605,359,102,99
278,26,person,0.303,1295,2,1373,181,78,179
278,27,person,0.302,1866,415,1919,594,52,179
280,1,person,0.831,1719,458,1795,665,76,207
280,2,person,0.816,871,563,952,788,80,225
280,3,car,0.810,1194,315,1459,582,265,266
280,4,person,0.795,984,929,1075,1080,91,150
280,5,person,0.791,278,618,372,870,94,252
280,6,person,0.772,447,230,520,424,73,194
280,7,person,0.750,749,563,834,805,85,241
280,8,person,0.741,956,580,1031,786,74,205
280,9,person,0.740,376,644,454,891,77,246
280,10,person,0.735,1008,23,1062,180,54,157
280,11,person,0.681,1289,505,1363,709,73,203
280,12,person,0.664,1577,623,1662,854,84,230
280,13,person,0.617,943,5,1002,170,58,165
280,14,person,0.569,1762,120,1809,300,46,180
280,15,person,0.561,793,146,852,319,59,173
280,16,person,0.506,1862,411,1919,594,57,182
280,17,person,0.499,1677,85,1738,250,60,164
280,18,motorcycle,0.445,1248,156,1443,263,194,107
280,19,person,0.437,217,110,284,383,67,273
280,20,motorcycle,0.430,1483,570,1729,739,245,169
280,21,person,0.424,845,0,891,136,45,136
280,22,person,0.385,276,119,337,289,61,169
280,23,potted plant,0.347,1503,260,1605,369,102,109
